performance_id,judge_id,score_type,judge_score
2940,3,single_score,9
2941,1,single_score,9
2941,2,single_score,9
2941,3,single_score,9
2942,1,single_score,10
2942,2,single_score,10
2942,3,single_score,10
2943,1,single_score,10
2943,5,single_score,10
2943,22,single_score,9
2943,3,single_score,10
2944,1,single_score,10
2944,5,single_score,10
2944,22,single_score,10
2944,3,single_score,10
2945,1,single_score,9
2945,5,single_score,9
2945,22,single_score,9
2945,3,single_score,9
2946,1,single_score,9
2946,5,single_score,9
2946,22,single_score,8
2946,3,single_score,9
2947,1,single_score,8
2947,5,single_score,8
2947,30,single_score,8
2947,3,single_score,8
2948,1,single_score,7
2948,2,single_score,8
2948,3,single_score,7
2949,1,single_score,10
2949,2,single_score,9
2949,3,single_score,9
2950,1,single_score,10
2950,2,single_score,9
2950,3,single_score,9
2951,1,single_score,8
2951,2,single_score,8
2951,3,single_score,9
2952,1,single_score,10
2952,2,single_score,10
2952,3,single_score,10
2953,1,single_score,9
2953,2,single_score,7
2953,3,single_score,8
2954,1,single_score,8
2954,2,single_score,7
2954,3,single_score,8
2955,1,single_score,10
2955,2,single_score,9
2955,3,single_score,10
2956,1,single_score,7
2956,2,single_score,6
2956,3,single_score,6
2966,1,single_score,10
2966,9,single_score,10
2966,3,single_score,10
2967,1,single_score,10
2967,9,single_score,10
2967,3,single_score,10
2968,1,single_score,10
2968,9,single_score,10
2968,3,single_score,10
2969,1,single_score,10
2969,2,single_score,10
2969,5,single_score,10
2969,3,single_score,10
2970,1,single_score,9
2970,2,single_score,8
2970,5,single_score,9
2970,3,single_score,8
2971,1,single_score,9
2971,2,single_score,9
2971,5,single_score,9
2971,3,single_score,9
2972,1,single_score,10
2972,2,single_score,10
2972,3,single_score,10
2973,1,single_score,8
2973,2,single_score,8
2973,3,single_score,8
2974,1,single_score,10
2974,5,single_score,10
2974,30,single_score,10
2974,3,single_score,10
2975,1,single_score,8
2975,5,single_score,7
2975,30,single_score,7
2975,3,single_score,8
2976,1,single_score,9
2976,2,single_score,9
2976,3,single_score,9
2977,1,single_score,8
2977,2,single_score,8
2977,3,single_score,8
2979,1,single_score,10
2979,2,single_score,9
2979,3,single_score,10
2980,1,single_score,9
2980,2,single_score,9
2980,3,single_score,9
2981,1,single_score,9
2981,2,single_score,9
2981,3,single_score,10
2982,1,single_score,7
2982,2,single_score,6
2982,3,single_score,7
2983,1,single_score,10
2983,2,single_score,9
2983,3,single_score,10
2985,1,single_score,8
2985,2,single_score,8
2985,3,single_score,8
2987,1,single_score,9
2987,2,single_score,9
2987,3,single_score,9
2988,1,single_score,9
2988,31,single_score,9
2988,5,single_score,9
2988,3,single_score,9
2989,1,single_score,10
2989,9,single_score,10
2989,3,single_score,10
2990,1,single_score,9
2990,9,single_score,9
2990,3,single_score,9
2991,1,single_score,10
2991,9,single_score,10
2991,3,single_score,10
2992,1,single_score,10
2992,9,single_score,10
2992,3,single_score,10
2993,1,single_score,10
2993,2,single_score,10
2993,5,single_score,10
2993,3,single_score,10
2994,1,single_score,10
2994,2,single_score,10
2994,5,single_score,10
2994,3,single_score,10
2995,1,single_score,9
2995,2,single_score,9
2995,5,single_score,10
2995,3,single_score,10
2996,1,single_score,10
2996,2,single_score,9
2996,5,single_score,10
2996,3,single_score,10
2997,1,single_score,8
2997,2,single_score,8
2997,3,single_score,8
2998,1,single_score,9
2998,2,single_score,9
2998,3,single_score,9
2999,1,single_score,9
2999,2,single_score,10
2999,3,single_score,10
3000,1,single_score,10
3000,5,single_score,10
3000,30,single_score,10
3000,3,single_score,10
3001,1,single_score,6
3001,5,single_score,6
3001,30,single_score,6
3001,3,single_score,6
3002,1,single_score,10
3002,5,single_score,9
3002,30,single_score,9
3002,3,single_score,10
3003,1,single_score,9
3003,5,single_score,10
3003,30,single_score,10
3003,3,single_score,10
3005,32,single_score,8
3005,1,single_score,9
3005,2,single_score,8
3005,3,single_score,9
3006,32,single_score,8
3006,1,single_score,8
3006,2,single_score,7
3006,3,single_score,8
3007,32,single_score,9
3007,1,single_score,7
3007,2,single_score,6
3007,3,single_score,8
3008,1,single_score,10
3008,2,single_score,10
3008,3,single_score,10
3009,1,single_score,10
3009,2,single_score,10
3009,3,single_score,10
3010,1,single_score,9
3010,2,single_score,9
3010,3,single_score,9
3011,1,single_score,10
3011,2,single_score,10
3011,3,single_score,10
3012,1,single_score,9
3012,2,single_score,8
3012,3,single_score,8
3013,1,single_score,7
3013,2,single_score,7
3013,3,single_score,7
3014,1,single_score,9
3014,2,single_score,8
3014,3,single_score,8
3015,1,single_score,7
3015,2,single_score,7
3015,3,single_score,7
3016,1,single_score,8
3016,2,single_score,8
3016,3,single_score,8
3017,1,single_score,7
3017,2,single_score,8
3017,3,single_score,8
3018,1,single_score,8
3018,2,single_score,5
3018,3,single_score,7
3019,1,single_score,9
3019,31,single_score,9
3019,5,single_score,10
3019,3,single_score,9
3020,1,single_score,9
3020,31,single_score,9
3020,5,single_score,9
3020,3,single_score,9
3021,1,single_score,10
3021,31,single_score,10
3021,5,single_score,9
3021,3,single_score,9
3022,1,single_score,10
3022,31,single_score,10
3022,5,single_score,10
3022,3,single_score,10
3023,1,single_score,10
3023,31,single_score,10
3023,5,single_score,10
3023,3,single_score,10
3024,1,single_score,10
3024,9,single_score,10
3024,3,single_score,10
3025,1,single_score,10
3025,9,single_score,10
3025,3,single_score,10
3026,1,single_score,10
3026,9,single_score,10
3026,3,single_score,10
3027,1,single_score,8
3027,2,single_score,8
3027,5,single_score,9
3027,3,single_score,8
3028,1,single_score,9
3028,2,single_score,9
3028,3,single_score,10
3029,1,single_score,10
3029,2,single_score,10
3029,3,single_score,10
3030,1,single_score,10
3030,2,single_score,9
3030,3,single_score,10
3031,1,single_score,9
3031,2,single_score,9
3031,3,single_score,10
3032,1,single_score,8
3032,5,single_score,8
3032,30,single_score,7
3032,3,single_score,7
3033,1,single_score,10
3033,5,single_score,10
3033,30,single_score,10
3033,3,single_score,10
3034,1,single_score,8
3034,5,single_score,8
3034,3,single_score,8
3035,32,single_score,10
3035,1,single_score,9
3035,2,single_score,8
3035,3,single_score,9
3036,32,single_score,9
3036,1,single_score,9
3036,2,single_score,8
3036,3,single_score,10
3037,32,single_score,7
3037,1,single_score,8
3037,2,single_score,7
3037,3,single_score,8
3038,1,single_score,10
3038,2,single_score,9
3038,3,single_score,10
3039,1,single_score,9
3039,2,single_score,9
3039,3,single_score,9
3040,1,single_score,9
3040,2,single_score,10
3040,3,single_score,10
3041,1,single_score,9
3041,2,single_score,10
3041,3,single_score,9
3042,1,single_score,9
3042,2,single_score,9
3042,3,single_score,9
3043,1,single_score,8
3043,2,single_score,8
3043,3,single_score,8
3046,1,single_score,8
3046,2,single_score,8
3046,3,single_score,8
3047,1,single_score,6
3047,2,single_score,6
3047,3,single_score,6
3048,1,single_score,8
3048,2,single_score,8
3048,3,single_score,9
3049,1,single_score,8
3049,2,single_score,8
3049,3,single_score,8
3053,1,single_score,10
3053,2,single_score,10
3053,5,single_score,10
3053,3,single_score,10
3054,1,single_score,10
3054,2,single_score,9
3054,5,single_score,9
3054,3,single_score,10
3055,1,single_score,10
3055,2,single_score,10
3055,5,single_score,10
3055,3,single_score,10
3056,1,single_score,8
3056,2,single_score,8
3056,3,single_score,9
3057,1,single_score,9
3057,2,single_score,8
3057,3,single_score,9
3058,1,single_score,9
3058,2,single_score,9
3058,5,single_score,9
3058,3,single_score,9
3059,1,single_score,8
3059,5,single_score,9
3059,3,single_score,9
3060,1,single_score,9
3060,5,single_score,9
3060,3,single_score,9
3061,1,single_score,8
3061,5,single_score,8
3061,3,single_score,8
3062,1,single_score,9
3062,5,single_score,9
3062,3,single_score,8
3063,1,single_score,8
3063,2,single_score,9
3063,3,single_score,9
3064,1,single_score,9
3064,2,single_score,9
3064,3,single_score,10
3065,1,single_score,9
3065,2,single_score,9
3065,3,single_score,8
3066,1,single_score,9
3066,2,single_score,9
3066,3,single_score,9
3067,1,single_score,10
3067,2,single_score,10
3067,3,single_score,10
3068,1,single_score,9
3068,2,single_score,9
3068,3,single_score,9
3069,1,single_score,10
3069,2,single_score,10
3069,3,single_score,10
3070,1,single_score,10
3070,2,single_score,9
3070,3,single_score,10
3071,1,single_score,9
3071,2,single_score,9
3071,3,single_score,9
3072,1,single_score,8
3072,2,single_score,7
3072,3,single_score,8
3073,1,single_score,6
3073,2,single_score,7
3073,3,single_score,7
3074,1,single_score,8
3074,2,single_score,8
3074,3,single_score,8
3075,1,single_score,8
3075,2,single_score,7
3075,3,single_score,8
3076,1,single_score,9
3076,5,single_score,10
3076,3,single_score,10
3077,1,single_score,10
3077,2,single_score,10
3077,5,single_score,10
3077,3,single_score,10
3078,1,single_score,10
3078,2,single_score,10
3078,5,single_score,10
3078,3,single_score,10
3079,1,single_score,9
3079,2,single_score,9
3079,5,single_score,9
3079,3,single_score,9
3080,1,single_score,9
3080,2,single_score,10
3080,5,single_score,10
3080,3,single_score,10
3081,1,single_score,10
3081,2,single_score,9
3081,5,single_score,10
3081,3,single_score,9
3082,1,single_score,9
3082,2,single_score,9
3082,5,single_score,10
3082,3,single_score,10
3083,1,single_score,10
3083,5,single_score,10
3083,3,single_score,10
3084,1,single_score,9
3084,5,single_score,8
3084,3,single_score,8
3085,1,single_score,9
3085,5,single_score,10
3085,3,single_score,9
3087,1,single_score,8
3087,2,single_score,9
3087,3,single_score,8
3088,1,single_score,8
3088,2,single_score,8
3088,3,single_score,9
3089,1,single_score,7
3089,2,single_score,7
3089,3,single_score,7
3090,1,single_score,9
3090,2,single_score,9
3090,3,single_score,10
3091,1,single_score,10
3091,2,single_score,10
3091,3,single_score,10
3092,1,single_score,9
3092,2,single_score,9
3092,3,single_score,9
3093,1,single_score,8
3093,2,single_score,8
3093,3,single_score,8
3094,1,single_score,9
3094,2,single_score,9
3094,3,single_score,9
3095,1,single_score,8
3095,2,single_score,9
3095,3,single_score,8
3096,1,single_score,6
3096,2,single_score,6
3096,3,single_score,6
3097,1,single_score,8
3097,2,single_score,9
3097,3,single_score,9
3100,1,single_score,10
3100,5,single_score,10
3100,3,single_score,10
3101,1,single_score,10
3101,5,single_score,10
3101,3,single_score,10
3102,1,single_score,10
3102,5,single_score,10
3102,3,single_score,10
3103,1,single_score,9
3103,5,single_score,9
3103,3,single_score,10
3104,1,single_score,10
3104,5,single_score,10
3104,3,single_score,10
3105,1,single_score,10
3105,2,single_score,10
3105,5,single_score,10
3105,3,single_score,10
3106,1,single_score,10
3106,2,single_score,9
3106,5,single_score,10
3106,3,single_score,10
3107,1,single_score,10
3107,2,single_score,10
3107,5,single_score,10
3107,3,single_score,10
3108,1,single_score,10
3108,2,single_score,10
3108,5,single_score,10
3108,3,single_score,10
3110,1,single_score,9
3110,5,single_score,9
3110,3,single_score,9
3111,1,single_score,8
3111,2,single_score,9
3111,3,single_score,8
3112,1,single_score,8
3112,2,single_score,9
3112,3,single_score,8
3113,1,single_score,10
3113,2,single_score,10
3113,3,single_score,10
3114,1,single_score,10
3114,2,single_score,10
3114,3,single_score,10
3115,1,single_score,9
3115,2,single_score,9
3115,3,single_score,10
3116,1,single_score,8
3116,2,single_score,8
3116,3,single_score,8
3117,1,single_score,8
3117,2,single_score,8
3117,3,single_score,8
3118,1,single_score,7
3118,2,single_score,6
3118,3,single_score,7
3122,1,single_score,8
3122,5,single_score,9
3122,3,single_score,9
3123,1,single_score,10
3123,5,single_score,10
3123,3,single_score,10
3124,1,single_score,10
3124,5,single_score,10
3124,3,single_score,10
3125,1,single_score,10
3125,5,single_score,10
3125,3,single_score,10
3126,1,single_score,10
3126,2,single_score,10
3126,5,single_score,10
3126,3,single_score,10
3127,1,single_score,10
3127,2,single_score,10
3127,5,single_score,10
3127,3,single_score,10
3128,1,single_score,10
3128,2,single_score,10
3128,3,single_score,10
3129,1,single_score,9
3129,5,single_score,8
3129,3,single_score,8
3130,1,single_score,8
3130,5,single_score,7
3130,3,single_score,7
3131,1,single_score,9
3131,5,single_score,8
3131,3,single_score,8
3132,1,single_score,10
3132,5,single_score,10
3132,3,single_score,10
3133,1,single_score,8
3133,2,single_score,7
3133,3,single_score,8
3134,1,single_score,9
3134,2,single_score,9
3134,3,single_score,9
3135,1,single_score,9
3135,2,single_score,9
3135,3,single_score,9
3136,1,single_score,9
3136,2,single_score,9
3136,3,single_score,10
3137,1,single_score,10
3137,2,single_score,10
3137,3,single_score,10
3138,1,single_score,10
3138,2,single_score,10
3138,3,single_score,10
3139,1,single_score,7
3139,2,single_score,7
3139,3,single_score,7
3143,1,single_score,8
3143,2,single_score,9
3143,5,single_score,9
3143,3,single_score,9
3144,1,single_score,10
3144,2,single_score,10
3144,3,single_score,10
3145,1,single_score,10
3145,2,single_score,10
3145,3,single_score,10
3146,1,single_score,10
3146,2,single_score,9
3146,3,single_score,9
3147,1,single_score,10
3147,5,single_score,9
3147,3,single_score,9
3148,1,single_score,9
3148,5,single_score,9
3148,3,single_score,10
3150,1,single_score,10
3150,2,single_score,10
3150,3,single_score,10
3151,1,single_score,10
3151,2,single_score,10
3151,3,single_score,10
3152,1,single_score,10
3152,2,single_score,10
3152,3,single_score,10
3153,1,single_score,8
3153,2,single_score,8
3153,3,single_score,8
3154,1,single_score,8
3154,2,single_score,7
3154,3,single_score,8
3155,1,single_score,9
3155,2,single_score,9
3155,3,single_score,9
3156,1,single_score,10
3156,2,single_score,9
3156,3,single_score,9
3158,33,single_score,10
3158,1,single_score,9
3158,2,single_score,8
3158,3,single_score,8
3159,1,single_score,10
3159,2,single_score,10
3159,5,single_score,10
3159,3,single_score,10
3160,1,single_score,8
3160,2,single_score,9
3160,5,single_score,9
3160,3,single_score,9
3161,1,single_score,9
3161,2,single_score,9
3161,5,single_score,9
3161,3,single_score,9
3162,1,single_score,9
3162,2,single_score,10
3162,5,single_score,9
3162,3,single_score,10
3163,1,single_score,10
3163,2,single_score,10
3163,3,single_score,10
3164,1,single_score,10
3164,2,single_score,10
3164,3,single_score,10
3170,1,single_score,9
3170,2,single_score,9
3170,3,single_score,9
3171,1,single_score,10
3171,2,single_score,10
3171,3,single_score,10
3172,1,single_score,9
3172,2,single_score,10
3172,3,single_score,10
3174,34,single_score,10
3174,1,single_score,8
3174,2,single_score,8
3174,3,single_score,8
3175,35,single_score,9
3175,1,single_score,8
3175,2,single_score,8
3175,3,single_score,8
3176,36,single_score,10
3176,1,single_score,9
3176,2,single_score,9
3176,3,single_score,9
3177,1,single_score,10
3177,2,single_score,10
3177,5,single_score,10
3177,3,single_score,10
3178,1,single_score,9
3178,2,single_score,9
3178,5,single_score,9
3178,3,single_score,10
3179,1,single_score,10
3179,2,single_score,10
3179,5,single_score,10
3179,3,single_score,10
3180,1,single_score,10
3180,2,single_score,10
3180,5,single_score,10
3180,3,single_score,10
3182,1,single_score,8
3182,5,single_score,8
3182,3,single_score,8
3190,1,single_score,9
3190,2,single_score,9
3190,3,single_score,9
3191,37,single_score,9
3191,1,single_score,9
3191,2,single_score,10
3191,3,single_score,9
3192,38,single_score,10
3192,1,single_score,9
3192,2,single_score,9
3192,3,single_score,9
3193,1,single_score,9
3193,2,single_score,9
3193,3,single_score,9
3194,1,single_score,10
3194,2,single_score,10
3194,5,single_score,10
3194,3,single_score,10
3195,1,single_score,10
3195,2,single_score,10
3195,5,single_score,10
3195,3,single_score,10
3196,1,single_score,10
3196,5,single_score,10
3196,3,single_score,10
3197,1,single_score,9
3197,5,single_score,9
3197,3,single_score,9
3198,1,single_score,10
3198,5,single_score,10
3198,3,single_score,10
3200,1,single_score,10
3200,2,single_score,9
3200,3,single_score,10
3201,1,single_score,9
3201,2,single_score,9
3201,3,single_score,9
3202,1,single_score,9
3202,2,single_score,9
3202,3,single_score,9
3203,1,single_score,10
3203,2,single_score,10
3203,3,single_score,10
3204,1,single_score,8
3204,2,single_score,7
3204,3,single_score,9
3205,1,single_score,10
3205,2,single_score,9
3205,3,single_score,10
3206,1,single_score,9
3206,2,single_score,9
3206,3,single_score,9
3207,1,single_score,10
3207,2,single_score,10
3207,3,single_score,10
3208,1,single_score,8
3208,2,single_score,8
3208,3,single_score,8
3209,1,single_score,8
3209,5,single_score,7
3209,3,single_score,7
3210,1,single_score,9
3210,5,single_score,9
3210,3,single_score,10
3212,1,single_score,10
3212,2,single_score,10
