score_id,performance_id,judge_id,score_type,judge_score
3799,1256,3,single_score,10
3800,1259,1,single_score,9
3801,1259,2,single_score,10
3802,1259,5,single_score,9
3803,1259,3,single_score,9
3804,1260,1,single_score,10
3805,1260,2,single_score,9
3806,1260,5,single_score,10
3807,1260,3,single_score,10
3808,1261,1,single_score,7
3809,1261,2,single_score,7
3810,1261,12,single_score,7
3811,1261,3,single_score,7
3812,1262,1,single_score,8.5
3813,1262,2,single_score,9.5
3814,1262,3,single_score,9.5
3815,1263,1,single_score,8
3816,1263,2,single_score,8
3817,1263,3,single_score,8
3818,1264,1,single_score,9
3819,1264,2,single_score,9
3820,1264,3,single_score,9
3821,1265,1,single_score,10
3822,1265,2,single_score,9.5
3823,1265,3,single_score,9.5
3824,1266,1,single_score,9
3825,1266,2,single_score,9
3826,1266,3,single_score,9
3827,1267,1,single_score,8
3828,1267,2,single_score,8
3829,1267,3,single_score,8
3830,1268,1,single_score,8
3831,1268,2,single_score,8
3832,1268,3,single_score,9
3833,1269,1,single_score,7
3834,1269,2,single_score,6
3835,1269,9,single_score,7
3836,1269,3,single_score,6
3837,1270,1,single_score,7
3838,1270,2,single_score,7
3839,1270,9,single_score,7
3840,1270,3,single_score,7
3841,1271,1,single_score,6
3842,1271,2,single_score,6
3843,1271,9,single_score,6
3844,1271,3,single_score,6
3845,1272,1,single_score,7
3846,1272,2,single_score,7
3847,1272,9,single_score,7
3848,1272,3,single_score,7
3849,1273,1,single_score,7
3850,1273,2,single_score,6
3851,1273,9,single_score,6
3852,1273,3,single_score,6
3853,1275,1,single_score,6
3854,1275,2,single_score,7
3855,1275,3,single_score,7
3856,1276,1,single_score,10
3857,1276,2,single_score,10
3858,1276,3,single_score,10
3859,1277,1,single_score,10
3860,1277,2,single_score,10
3861,1277,3,single_score,10
3862,1278,1,single_score,10
3863,1278,2,single_score,10
3864,1278,3,single_score,10
3865,1279,1,single_score,5
3866,1279,11,single_score,5
3867,1279,5,single_score,5
3868,1279,3,single_score,5
3869,1280,1,single_score,6
3870,1280,11,single_score,6
3871,1280,5,single_score,5
3872,1280,3,single_score,6
3873,1281,1,single_score,9
3874,1281,11,single_score,9
3875,1281,5,single_score,9
3876,1281,3,single_score,9
3877,1282,1,single_score,8
3878,1282,5,single_score,8
3879,1282,3,single_score,8
3880,1283,1,single_score,9
3881,1283,5,single_score,9
3882,1283,3,single_score,9
3883,1284,1,single_score,8
3884,1284,5,single_score,8
3885,1284,3,single_score,8
3886,1285,1,single_score,8
3887,1285,5,single_score,8
3888,1285,3,single_score,8
3889,1286,1,single_score,8
3890,1286,2,single_score,7
3891,1286,5,single_score,8
3892,1286,3,single_score,8
3893,1287,1,single_score,8
3894,1287,2,single_score,9
3895,1287,5,single_score,9
3896,1287,3,single_score,9
3897,1288,1,single_score,10
3898,1288,2,single_score,8
3899,1288,5,single_score,9
3900,1288,3,single_score,9
3901,1289,1,single_score,7
3902,1289,2,single_score,8
3903,1289,5,single_score,8
3904,1289,3,single_score,8
3905,1290,1,single_score,9
3906,1290,2,single_score,10
3907,1290,12,single_score,9
3908,1290,3,single_score,9
3909,1291,1,single_score,10
3910,1291,2,single_score,9
3911,1291,12,single_score,10
3912,1291,3,single_score,10
3913,1292,1,single_score,9
3914,1292,2,single_score,9
3915,1292,12,single_score,10
3916,1292,3,single_score,9
3917,1293,1,single_score,9
3918,1293,2,single_score,8
3919,1293,12,single_score,8
3920,1293,3,single_score,9
3921,1294,1,single_score,10
3922,1294,2,single_score,10
3923,1294,3,single_score,10
3924,1295,1,single_score,9.5
3925,1295,2,single_score,9.5
3926,1295,3,single_score,9.5
3927,1298,1,single_score,8
3928,1298,2,single_score,8
3929,1298,3,single_score,8
3930,1299,1,single_score,10
3931,1299,2,single_score,9
3932,1299,3,single_score,10
3933,1300,1,single_score,8
3934,1300,2,single_score,8
3935,1300,3,single_score,8
3936,1301,1,single_score,8
3937,1301,2,single_score,8
3938,1301,3,single_score,8
3939,1302,1,single_score,4
3940,1302,2,single_score,3
3941,1302,9,single_score,3
3942,1302,3,single_score,3
3943,1303,1,single_score,7
3944,1303,2,single_score,6
3945,1303,9,single_score,6
3946,1303,3,single_score,7
3947,1304,1,single_score,6
3948,1304,2,single_score,7
3949,1304,9,single_score,6
3950,1304,3,single_score,6
3951,1305,1,single_score,6
3952,1305,2,single_score,6
3953,1305,9,single_score,6
3954,1305,3,single_score,6
3955,1306,1,single_score,7
3956,1306,2,single_score,6
3957,1306,9,single_score,7
3958,1306,3,single_score,7
3959,1307,1,single_score,6
3960,1307,2,single_score,6
3961,1307,9,single_score,7
3962,1307,3,single_score,7
3963,1308,1,single_score,7
3964,1308,2,single_score,7
3965,1308,9,single_score,7
3966,1308,3,single_score,7
3967,1309,1,single_score,6
3968,1309,2,single_score,5
3969,1309,9,single_score,6
3970,1309,3,single_score,6
3971,1310,1,single_score,7
3972,1310,2,single_score,7
3973,1310,9,single_score,7
3974,1310,3,single_score,8
3975,1311,1,single_score,6
3976,1311,2,single_score,6
3977,1311,3,single_score,6
3978,1312,1,single_score,8
3979,1312,2,single_score,8
3980,1312,3,single_score,8
3981,1313,1,single_score,9
3982,1313,2,single_score,9
3983,1313,3,single_score,9
3984,1314,1,single_score,7
3985,1314,2,single_score,7
3986,1314,3,single_score,7
3987,1315,1,single_score,10
3988,1315,2,single_score,10
3989,1315,3,single_score,10
3990,1316,1,single_score,10
3991,1316,2,single_score,10
3992,1316,3,single_score,9
3993,1317,1,single_score,10
3994,1317,2,single_score,9
3995,1317,3,single_score,10
3996,1318,1,single_score,10
3997,1318,2,single_score,10
3998,1318,3,single_score,10
3999,1319,1,single_score,10
4000,1319,2,single_score,10
4001,1319,3,single_score,10
4002,1320,1,single_score,10
4003,1320,2,single_score,9
4004,1320,3,single_score,10
4005,1321,1,single_score,9
4006,1321,2,single_score,10
4007,1321,3,single_score,9
4008,1322,1,single_score,10
4009,1322,2,single_score,10
4010,1322,3,single_score,10
4011,1323,1,single_score,10
4012,1323,2,single_score,10
4013,1323,3,single_score,10
4014,1324,1,single_score,10
4015,1324,2,single_score,10
4016,1324,3,single_score,10
4017,1325,1,single_score,9
4018,1325,11,single_score,8
4019,1325,5,single_score,8
4020,1325,3,single_score,9
4021,1326,1,single_score,8
4022,1326,13,single_score,8
4023,1326,5,single_score,8
4024,1326,3,single_score,8
4025,1327,1,single_score,9
4026,1327,5,single_score,9
4027,1327,3,single_score,9
4028,1328,1,single_score,7
4029,1328,5,single_score,7
4030,1328,3,single_score,7
4031,1329,1,single_score,9
4032,1329,2,single_score,10
4033,1329,3,single_score,9
4034,1330,1,single_score,10
4035,1330,2,single_score,9
4036,1330,5,single_score,9
4037,1330,3,single_score,10
4038,1331,1,single_score,9
4039,1331,2,single_score,9
4040,1331,5,single_score,9
4041,1331,3,single_score,10
4042,1333,1,single_score,9
4043,1333,2,single_score,9
4044,1333,12,single_score,9
4045,1333,3,single_score,9
4046,1334,1,single_score,10
4047,1334,2,single_score,10
4048,1334,12,single_score,10
4049,1334,3,single_score,10
4050,1335,1,single_score,9
4051,1335,2,single_score,9
4052,1335,12,single_score,9
4053,1335,3,single_score,9
4054,1336,1,single_score,8
4055,1336,2,single_score,9
4056,1336,12,single_score,9
4057,1336,3,single_score,9
4058,1337,1,single_score,6
4059,1337,9,single_score,6
4060,1337,3,single_score,6
4061,1340,1,single_score,9
4062,1340,2,single_score,8
4063,1340,3,single_score,8
4064,1341,1,single_score,9
4065,1341,2,single_score,9
4066,1341,3,single_score,10
4067,1342,1,single_score,9
4068,1342,2,single_score,8
4069,1342,3,single_score,9
4070,1343,1,single_score,7
4071,1343,2,single_score,7
4072,1343,3,single_score,7
4073,1344,1,single_score,6
4074,1344,2,single_score,6
4075,1344,9,single_score,6
4076,1344,3,single_score,6
4077,1345,1,single_score,8
4078,1345,2,single_score,7
4079,1345,9,single_score,7
4080,1345,3,single_score,7
4081,1346,1,single_score,5
4082,1346,2,single_score,5
4083,1346,9,single_score,6
4084,1346,3,single_score,6
4085,1347,1,single_score,8
4086,1347,2,single_score,8
4087,1347,9,single_score,8
4088,1347,3,single_score,8
4089,1348,1,single_score,7
4090,1348,2,single_score,6
4091,1348,9,single_score,7
4092,1348,3,single_score,7
4093,1349,1,single_score,8
4094,1349,2,single_score,8
4095,1349,9,single_score,8
4096,1349,3,single_score,8
4097,1350,1,single_score,7
4098,1350,2,single_score,7
4099,1350,9,single_score,7
4100,1350,3,single_score,7
4101,1351,1,single_score,9
4102,1351,2,single_score,8
4103,1351,3,single_score,9
4104,1352,1,single_score,8
4105,1352,2,single_score,7
4106,1352,3,single_score,8
4107,1353,1,single_score,7
4108,1353,2,single_score,7
4109,1353,3,single_score,7
4110,1354,1,single_score,9
4111,1354,2,single_score,8
4112,1354,3,single_score,9
4113,1355,1,single_score,10
4114,1355,2,single_score,10
4115,1355,3,single_score,10
4116,1356,1,single_score,10
4117,1356,2,single_score,10
4118,1356,3,single_score,10
4119,1357,1,single_score,10
4120,1357,2,single_score,9
4121,1357,3,single_score,10
4122,1358,1,single_score,8
4123,1358,13,single_score,7
4124,1358,5,single_score,9
4125,1358,3,single_score,9
4126,1359,1,single_score,7
4127,1359,13,single_score,7
4128,1359,5,single_score,7
4129,1359,3,single_score,7
4130,1360,1,single_score,7
4131,1360,13,single_score,7
4132,1360,5,single_score,7
4133,1360,3,single_score,7
4134,1361,1,single_score,9
4135,1361,2,single_score,9
4136,1361,3,single_score,9
4137,1362,1,single_score,7
4138,1362,2,single_score,7
4139,1362,3,single_score,8
4140,1363,1,single_score,9
4141,1363,2,single_score,9
4142,1363,3,single_score,10
4143,1364,1,single_score,8
4144,1364,2,single_score,8
4145,1364,3,single_score,8
4146,1369,1,single_score,8
4147,1369,14,single_score,9
4148,1369,2,single_score,8
4149,1369,3,single_score,8
4150,1370,1,single_score,4
4151,1370,9,single_score,5
4152,1370,3,single_score,4
4153,1371,1,single_score,5
4154,1371,9,single_score,6
4155,1371,3,single_score,6
4156,1372,1,single_score,6
4157,1372,9,single_score,6
4158,1372,3,single_score,6
4159,1373,1,single_score,6
4160,1373,9,single_score,6
4161,1373,3,single_score,6
4162,1377,1,single_score,10
4163,1377,2,single_score,9.5
4164,1377,3,single_score,10
4165,1378,1,single_score,8
4166,1378,2,single_score,8
4167,1378,3,single_score,8
4168,1379,1,single_score,8
4169,1379,2,single_score,7
4170,1379,3,single_score,7
4171,1380,1,single_score,7
4172,1380,2,single_score,8
4173,1380,3,single_score,7
4174,1381,1,single_score,9
4175,1381,2,single_score,9
4176,1381,3,single_score,9
4177,1382,1,single_score,7
4178,1382,2,single_score,6
4179,1382,9,single_score,7
4180,1382,3,single_score,7
4181,1383,1,single_score,6
4182,1383,2,single_score,6
4183,1383,9,single_score,6
4184,1383,3,single_score,6
4185,1384,1,single_score,7
4186,1384,2,single_score,5
4187,1384,9,single_score,7
4188,1384,3,single_score,7
4189,1385,1,single_score,5
4190,1385,2,single_score,6
4191,1385,9,single_score,5
4192,1385,3,single_score,5
4193,1386,1,single_score,6
4194,1386,2,single_score,6
4195,1386,9,single_score,6
4196,1386,3,single_score,6
4197,1387,1,single_score,7
4198,1387,2,single_score,7
4199,1387,9,single_score,7
4200,1387,3,single_score,7
4201,1388,1,single_score,7
4202,1388,2,single_score,7
4203,1388,9,single_score,8
4204,1388,3,single_score,8
4205,1389,1,single_score,6
4206,1389,2,single_score,6
4207,1389,3,single_score,6
4208,1390,1,single_score,7
4209,1390,2,single_score,7
4210,1390,3,single_score,7
4211,1391,1,single_score,9
4212,1391,2,single_score,8
4213,1391,3,single_score,9
4214,1392,1,single_score,10
4215,1392,2,single_score,10
4216,1392,3,single_score,10
4217,1393,1,single_score,9
4218,1393,2,single_score,9
4219,1393,3,single_score,10
4220,1394,1,single_score,10
4221,1394,2,single_score,10
4222,1394,3,single_score,10
4223,1395,1,single_score,9
4224,1395,13,single_score,10
4225,1395,5,single_score,8
4226,1395,3,single_score,8
4227,1396,1,single_score,8
4228,1396,13,single_score,8
4229,1396,5,single_score,8
4230,1396,3,single_score,8
4231,1397,1,single_score,8
4232,1397,13,single_score,7
4233,1397,5,single_score,8
4234,1397,3,single_score,7
4235,1398,1,single_score,9
4236,1398,13,single_score,9
4237,1398,5,single_score,9
4238,1398,3,single_score,9
4239,1399,1,single_score,9
4240,1399,2,single_score,9
4241,1399,3,single_score,9
4242,1400,1,single_score,9
4243,1400,2,single_score,9
4244,1400,3,single_score,9
4245,1401,1,single_score,9
4246,1401,2,single_score,7
4247,1401,3,single_score,10
4248,1402,1,single_score,8
4249,1402,2,single_score,9
4250,1402,3,single_score,9
4251,1404,1,single_score,8
4252,1404,2,single_score,7
4253,1404,5,single_score,8
4254,1404,3,single_score,8
4255,1405,1,single_score,8
4256,1405,14,single_score,8
4257,1405,2,single_score,8
4258,1405,3,single_score,8
4259,1406,1,single_score,9
4260,1406,14,single_score,9
4261,1406,2,single_score,8
4262,1406,3,single_score,9
4263,1407,1,single_score,9
4264,1407,14,single_score,9
4265,1407,2,single_score,9
4266,1407,3,single_score,9
4267,1408,1,single_score,10
4268,1408,14,single_score,10
4269,1408,2,single_score,10
4270,1408,3,single_score,10
4271,1409,1,single_score,7
4272,1409,2,single_score,7
4273,1409,3,single_score,6
4274,1410,1,single_score,6
4275,1410,9,single_score,6
4276,1410,3,single_score,6
4277,1411,1,single_score,7
4278,1411,9,single_score,7
4279,1411,3,single_score,7
4280,1412,1,single_score,6
4281,1412,9,single_score,7
4282,1412,3,single_score,7
4283,1413,1,single_score,10
4284,1413,2,single_score,7
4285,1413,3,single_score,9
4286,1414,1,single_score,10
4287,1414,2,single_score,9.5
4288,1414,3,single_score,10
4289,1415,1,single_score,9.5
4290,1415,2,single_score,9.5
4291,1415,3,single_score,10
4292,1416,1,single_score,9
4293,1416,2,single_score,9
4294,1416,3,single_score,9
4295,1417,1,single_score,7
4296,1417,2,single_score,6
4297,1417,3,single_score,7
4298,1418,1,single_score,7
4299,1418,2,single_score,7
4300,1418,3,single_score,8
4301,1419,1,single_score,9
4302,1419,2,single_score,8
4303,1419,3,single_score,9
4304,1420,1,single_score,9
4305,1420,2,single_score,8
4306,1420,3,single_score,9
4307,1421,1,single_score,6
4308,1421,2,single_score,5
4309,1421,9,single_score,6
4310,1421,3,single_score,6
4311,1422,1,single_score,6
4312,1422,2,single_score,6
4313,1422,9,single_score,6
4314,1422,3,single_score,6
4315,1423,1,single_score,7
4316,1423,2,single_score,6
4317,1423,9,single_score,7
4318,1423,3,single_score,7
4319,1424,1,single_score,8
4320,1424,2,single_score,8
4321,1424,9,single_score,8
4322,1424,3,single_score,8
4323,1425,1,single_score,8
4324,1425,2,single_score,8
4325,1425,9,single_score,7
4326,1425,3,single_score,8
4327,1426,1,single_score,8
4328,1426,2,single_score,8
4329,1426,9,single_score,8
4330,1426,3,single_score,8
4331,1427,1,single_score,8
4332,1427,2,single_score,8
4333,1427,9,single_score,8
4334,1427,3,single_score,9
4335,1428,1,single_score,9
4336,1428,2,single_score,8
4337,1428,3,single_score,9
4338,1429,1,single_score,7
4339,1429,2,single_score,7
4340,1429,3,single_score,7
4341,1430,1,single_score,8
4342,1430,2,single_score,8
4343,1430,3,single_score,9
4344,1431,1,single_score,8
4345,1431,2,single_score,8
4346,1431,3,single_score,8
4347,1432,1,single_score,10
4348,1432,2,single_score,10
4349,1432,3,single_score,10
4350,1433,1,single_score,9
4351,1433,2,single_score,8
4352,1433,3,single_score,9
4353,1434,1,single_score,10
4354,1434,2,single_score,10
4355,1434,3,single_score,10
4356,1435,1,single_score,10
4357,1435,2,single_score,10
4358,1435,3,single_score,10
4359,1436,1,single_score,10
4360,1436,13,single_score,10
4361,1436,5,single_score,9
4362,1436,3,single_score,10
4363,1437,1,single_score,7
4364,1437,2,single_score,7
4365,1437,5,single_score,7
4366,1437,3,single_score,7
4367,1438,1,single_score,8
4368,1438,2,single_score,8
4369,1438,3,single_score,7
4370,1439,1,single_score,8
4371,1439,2,single_score,8
4372,1439,5,single_score,8
4373,1439,3,single_score,8
4374,1440,1,single_score,9
4375,1440,2,single_score,8
4376,1440,5,single_score,9
4377,1440,3,single_score,8
4378,1441,1,single_score,7
4379,1441,2,single_score,7
4380,1441,5,single_score,8
4381,1441,3,single_score,8
4382,1442,1,single_score,8
4383,1442,14,single_score,9
4384,1442,2,single_score,7
4385,1442,3,single_score,8
4386,1443,1,single_score,9
4387,1443,14,single_score,9
4388,1443,2,single_score,9
4389,1443,3,single_score,9
4390,1444,1,single_score,9
4391,1444,14,single_score,10
4392,1444,2,single_score,9
4393,1444,3,single_score,10
4394,1445,1,single_score,9
4395,1445,15,single_score,9
4396,1445,2,single_score,9
4397,1445,3,single_score,9
4398,1446,1,single_score,6
4399,1446,2,single_score,5
4400,1446,3,single_score,5
4401,1447,1,single_score,5
4402,1447,2,single_score,5
4403,1447,3,single_score,5
4404,1448,1,single_score,5
4405,1448,2,single_score,3
4406,1448,3,single_score,3
4407,1449,1,single_score,7
4408,1449,2,single_score,6
4409,1449,3,single_score,6
4410,1450,1,single_score,7
4411,1450,9,single_score,7
4412,1450,3,single_score,6
4413,1451,1,single_score,6
4414,1451,9,single_score,6
4415,1451,3,single_score,6
4416,1452,1,single_score,7
4417,1452,9,single_score,7
4418,1452,3,single_score,7
4419,1453,1,single_score,4
4420,1453,9,single_score,4
4421,1453,3,single_score,4
4422,1454,1,single_score,8
4423,1454,2,single_score,8
4424,1454,3,single_score,8
4425,1455,1,single_score,9.5
4426,1455,2,single_score,9
4427,1455,3,single_score,9.5
4428,1456,1,single_score,9.5
4429,1456,2,single_score,9.5
4430,1456,3,single_score,9.5
4431,1457,1,single_score,9.5
4432,1457,2,single_score,10
4433,1457,3,single_score,10
4434,1458,1,single_score,8
4435,1458,2,single_score,8
4436,1458,3,single_score,7
4437,1459,1,single_score,8
4438,1459,2,single_score,8
4439,1459,3,single_score,8
4440,1460,1,single_score,7
4441,1460,2,single_score,6
4442,1460,9,single_score,6
4443,1460,3,single_score,6
4444,1461,1,single_score,4
4445,1461,2,single_score,3
4446,1461,9,single_score,4
4447,1461,3,single_score,4
4448,1462,1,single_score,7
4449,1462,2,single_score,6
4450,1462,9,single_score,7
4451,1462,3,single_score,7
